date,return
2017-07-21,-0.0003649927471183
2017-07-24,-0.000899316482647
2017-07-25,0.0008721291234987
2017-07-26,0.0072270512710936
2017-07-27,0.0014859446031683
2017-07-28,0.006862098521283
2017-07-31,0.0049787792746265
2017-08-01,0.0035757031010332
2017-08-02,5.701576859795665e-05
2017-08-03,0.0003658029624853
2017-08-04,-0.0001320661046826
2017-08-07,0.0179470115731845
2017-08-08,-0.0038577036111359
2017-08-09,-0.0077468433510931
2017-08-10,-0.0407955701213037
2017-08-11,-0.0021860342282523
2017-08-14,0.0211617861016932
2017-08-16,0.0090871086043711
2017-08-17,0.0026074476874247
2017-08-18,-0.0019567572588425
2017-08-21,-0.0104094444736769
2017-08-22,-0.0054053304964838
2017-08-23,0.0197723097672475
2017-08-24,0.0025203682358736
2017-08-28,0.013425469808961
2017-08-29,-0.009848724115383
2017-08-30,0.0186499479239818
2017-08-31,0.0092174556254052
2017-09-01,0.0060666216127718
2017-09-04,-0.0050721713807376
2017-09-05,0.0062020604958716
2017-09-06,0.009397608036163
2017-09-07,0.005511987566813
2017-09-08,0.0001346448183481
2017-09-11,0.0015936650500094
2017-09-12,0.0016792125748046
2017-09-13,0.0047647665205587
2017-09-14,0.0013319034845333
2017-09-15,0.0078659198724366
2017-09-18,-0.002303429063168
2017-09-19,0.0020740835146952
2017-09-20,0.0001033928495226
2017-09-21,-0.0063677977923962
2017-09-22,-0.0153656919215295
2017-09-25,-0.0137716186642542
2017-09-26,0.0162572024701523
2017-09-27,-0.0123356277501643
2017-09-28,0.002074415129309
2017-09-29,0.0021603453816061
2017-10-03,0.0041121186603427
2017-10-04,0.0047705208538024
2017-10-05,0.0051405747988551
2017-10-06,0.0069961615727158
2017-10-09,0.0063790312287392
2017-10-10,0.0133212511454898
2017-10-11,-0.0034870176645931
2017-10-12,0.0111351795902456
2017-10-13,0.0010006343198503
2017-10-16,-0.0014919614070945
2017-10-17,0.0002041945815971
2017-10-18,-8.258549705508766e-05
2017-10-19,0.0020726634155148
2017-10-23,-0.0022606541437854
2017-10-24,-0.0023144929010493
2017-10-25,-0.0054786082433099
2017-10-26,0.0070363116729161
2017-10-27,-0.0004507013867525
2017-10-30,0.0048230465048386
2017-10-31,-0.0013680627793977
2017-11-01,-0.0030881689466751
2017-11-02,-0.0005010704467239
2017-11-03,-0.0008162121320107
2017-11-06,0.0035195849810465
2017-11-07,-0.0029427007664992
2017-11-08,-0.0109850761049715
2017-11-09,0.0040838925946473
2017-11-10,0.0062302743242323
2017-11-13,-0.001293683426364
2017-11-14,-0.0027141566116974
2017-11-15,-0.010316737435005
2017-11-16,-0.0006910358778978
2017-11-17,0.0033416614469352
2017-11-20,0.004617027301595
2017-11-21,-0.0040788496252215
2017-11-22,0.0044043113118272
2017-11-23,0.0037027545027601
2017-11-24,0.0004077754572853
2017-11-27,0.004051270911543
2017-11-28,0.0006584025960751
2017-11-29,7.041923878703393e-05
2017-11-30,-0.002534867187243
2017-12-01,-0.0067274671410532
2017-12-04,-0.0014012380369277
2017-12-05,0.00066225611805
2017-12-06,-0.0093282864662253
2017-12-07,0.0217205967342715
2017-12-08,0.0224055558020155
2017-12-11,0.0045202333279219
2017-12-12,-0.0012860075547438
2017-12-13,-0.0146374874930034
2017-12-14,-0.0035095056583404
2017-12-15,0.017623210471666
2017-12-18,0.0021654367328942
2017-12-19,0.0179963086588867
2017-12-20,-0.0052452271829993
2017-12-21,-0.0016465577933908
2017-12-22,0.0090360822306783
2017-12-26,0.0064112001562739
2017-12-27,-0.0069440316722808
2017-12-28,0.001583451695079
2017-12-29,0.0129343714253253
2018-01-01,0.0
2018-01-02,-0.0096883957202714
2018-01-03,0.011185749797834
2018-01-04,0.0042794357674522
2018-01-05,-0.0005262786153912
2018-01-08,0.0097173415786875
2018-01-09,0.0051610220861664
2018-01-10,-6.579356804692349e-05
2018-01-11,0.0037126128311082
2018-01-12,0.0042048903988416
2018-01-15,0.0067488579869983
2018-01-16,-0.0089272355736645
2018-01-17,-0.0036476976455404
2018-01-18,-0.0178254329071864
2018-01-19,0.0070197181698397
2018-01-22,0.004511719799038
2018-01-23,0.0056182542405409
2018-01-24,0.0003104833139844
2018-01-25,0.0039967277385823
2018-01-29,-0.0068374706680509
2018-01-30,-0.0064476290774899
2018-01-31,-0.0079444120563215
2018-02-01,0.0037794378686535
2018-02-02,-0.0207825692395213
2018-02-05,-0.0080425243736181
2018-02-06,-0.0103495641134899
2018-02-07,-0.0047435190409549
2018-02-08,-0.0038537974641648
2018-02-09,0.0094509156401991
2018-02-12,0.0042135728685008
2018-02-14,0.0054364315387629
2018-02-15,0.0023384526133063
2018-02-16,-0.0022077489478458
2018-02-19,-0.0108405402375346
2018-02-20,-0.0036286659273356
2018-02-21,-0.002521633726181
2018-02-22,0.0024481232473119
2018-02-23,0.0094799333910029
2018-02-26,0.0063562399622558
2018-02-27,-0.0025056816641828
2018-02-28,-0.00308123897675
2018-03-01,-0.0042407274022181
2018-03-05,-0.0001596984344701
2018-03-06,-0.0086409265834789
2018-03-07,-0.0035381844034197
2018-03-08,-0.0020782609294438
2018-03-09,-0.0034213900187453
2018-03-12,0.0040424471443301
2018-03-13,0.0043981612713026
2018-03-14,0.0019701984049278
2018-03-15,0.0024166667161238
2018-03-16,-0.0070671687306337
2018-03-19,-0.0107645772205072
2018-03-20,0.0027484693481969
2018-03-21,0.0062121020569672
2018-03-22,-0.001244156907681
2018-03-23,-0.001344220131384
2018-03-26,0.0054211582283254
2018-03-27,0.0052905974303358
2018-03-28,-0.0066495595167513
2018-04-02,0.012581365839724
2018-04-03,0.0043193123735443
2018-04-04,-0.0045828214504305
2018-04-05,-0.0007908094152017
2018-04-06,0.0041719270248872
2018-04-09,0.0053114583565507
2018-04-10,0.0036824356848772
2018-04-11,0.0062790609925065
2018-04-12,0.0018590436493131
2018-04-13,-0.0013282292672487
2018-04-16,0.0069614778342192
2018-04-17,0.0048632633594454
2018-04-18,0.0011478562292184
2018-04-19,0.0008940893221349
2018-04-20,0.0050168362836764
2018-04-23,0.0056760468272774
2018-04-24,-0.0063271314555023
2018-04-25,0.0037374445540074
2018-04-26,0.0005025015202479
2018-04-27,0.0008228392473688
2018-04-30,0.0010872543380391
2018-05-02,-0.0072859196730056
2018-05-03,-0.0037511391660177
2018-05-04,-0.0014535874978667
2018-05-07,0.0074363618355157
2018-05-08,-0.0013315285703301
2018-05-09,-0.0015235503805084
2018-05-10,-0.0003351392549314
2018-05-11,0.0007889827228022
2018-05-14,-0.0053460856374489
2018-05-15,-0.0015931323820191
2018-05-16,-0.003989234557149
2018-05-17,-0.0026962068715771
2018-05-18,-0.0027452860583055
2018-05-21,-0.0076796957705206
2018-05-22,0.0029450028324444
2018-05-23,0.0008827212599142
2018-05-24,0.0020902135742464
2018-05-25,0.0041580451635812
2018-05-28,-0.0041039642183343
2018-05-29,0.0043147409191852
2018-05-30,-0.0018171666216548
2018-05-31,0.0057825425488955
2018-06-01,-0.0088806759177599
2018-06-04,-0.0063259919295844
2018-06-05,-0.0115725821952973
2018-06-06,0.0073813941800067
2018-06-07,0.0071689800519108
2018-06-08,0.0051889260830395
2018-06-11,-0.0012895034598113
2018-06-12,0.0038932318167825
2018-06-13,2.787198286124948e-05
2018-06-14,0.0011917274134962
2018-06-15,0.0019063857053041
2018-06-18,-0.0089368569047197
2018-06-19,-0.0047533130167609
2018-06-20,-0.0012549365909928
2018-06-21,-0.0023731633109943
2018-06-22,0.0022791538006843
2018-06-25,0.0028202601241575
2018-06-26,-0.0018738742881129
2018-06-27,0.0011033107801319
2018-06-28,-0.0104273532974016
2018-06-29,0.0055749558003626
2018-07-02,0.0018759337831026
2018-07-03,0.0063011922230267
2018-07-04,0.0029087625844916
2018-07-05,-0.0033616135336127
2018-07-06,-0.0004360892793279
2018-07-09,0.0072653092051986
2018-07-10,0.0005940334205636
2018-07-11,0.0080382967929024
2018-07-12,-0.0027661877446621
2018-07-13,0.001598676565824
2018-07-16,-0.0029500759435819
2018-07-17,-0.0009192332449426
2018-07-18,0.0001989685617493
2018-07-19,-0.0078650456252448
2018-07-20,0.0108233662628041
2018-07-23,0.0031646626461292
2018-07-24,0.0019483239738766
2018-07-25,0.0021418339278969
2018-07-26,0.0008125711081223
2018-07-27,0.0007167049245035
2018-07-30,-0.0052008044033031
2018-07-31,0.0136542392872556
2018-08-01,0.0040828364393079
2018-08-02,-0.0038424159130123
2018-08-03,0.00430605039394
2018-08-06,-0.0016318930354531
2018-08-07,-0.002878532931453
2018-08-08,0.0114750802010528
2018-08-09,0.0022415897692822
2018-08-10,-0.0018050067729707
2018-08-13,0.0011182235765971
2018-08-14,0.0078603601258064
2018-08-16,0.0030340483447215
2018-08-17,0.0064525101882191
2018-08-20,-0.0008142236131812
2018-08-21,0.0059765367387893
2018-08-23,0.0061970315500889
2018-08-24,-0.0045125286335825
2018-08-27,0.0106144036001305
2018-08-28,0.0022329279932113
2018-08-29,-0.0071414729818839
2018-08-30,-0.0014587537236501
2018-08-31,0.0068629446176378
2018-09-03,-0.0126433001913138
2018-09-04,-0.0150481359265695
2018-09-05,-0.0121563495731805
2018-09-06,-0.0025929234824147
2018-09-07,0.0071817516534606
2018-09-10,-0.0094568617377128
2018-09-11,-0.0071340856961797
2018-09-12,0.0001062030941514
2018-09-14,0.0038011752322884
2018-09-17,0.0008534652453613
2018-09-18,-8.659877973149488e-05
2018-09-19,-0.0036146100503153
2018-09-21,-0.0216241812231781
2018-09-24,-0.0035397940360002
2018-09-25,-0.0012266740672045
2018-09-26,-0.002500947277477
2018-09-27,-0.0035738108706782
2018-09-28,-0.0080171539845417
2018-10-01,-0.0010072870080859
2018-10-03,-0.007568884456975
2018-10-04,-0.0130906126759737
2018-10-05,-0.0071688389574917
2018-10-08,-0.0101108688528083
2018-10-09,-0.0013232089644475
2018-10-10,0.0011029640018394
2018-10-11,0.0038659791302901
2018-10-12,0.0027908740030186
2018-10-15,0.0056050490237793
2018-10-16,-0.0029959843114916
2018-10-17,0.0010083187038203
2018-10-19,0.0033719989888556
2018-10-22,-0.0029993531992996
2018-10-23,0.0021586211948143
2018-10-24,-0.0043592799268402
2018-10-25,0.0004761268240174
2018-10-26,0.0027945101922706
2018-10-29,-0.0029581882396606
2018-10-30,-0.0021163130989685
2018-10-31,0.0027299549616532
2018-11-01,0.0013360394656585
2018-11-02,-0.0044771620793452
2018-11-05,0.0048936954936709
2018-11-06,-0.0023942095153394
2018-11-07,-0.0001921073554929
2018-11-09,-0.0058847637221191
2018-11-12,-0.0060825882517903
2018-11-13,-0.000184145299108
2018-11-14,0.0003079689833367
2018-11-15,-0.0016396574488234
2018-11-16,-0.0020221918809254
2018-11-19,0.0005457248782427
2018-11-20,6.21405286556076e-05
2018-11-21,-0.0002565486469247
2018-11-22,-0.0001332081573528
2018-11-26,-0.0041959238207803
2018-11-27,-0.0019603637760537
2018-11-28,0.0002380952380951
2018-11-29,0.0002380952380951
2018-11-30,0.0002380952380951
2018-12-03,0.0002380952380951
2018-12-04,-0.0038760081786652
2018-12-05,-0.0147367023367188
2018-12-06,-0.0091183702700511
2018-12-07,0.0050449957088758
2018-12-10,-0.0087652582286571
2018-12-11,-0.0105567456965945
2018-12-12,-0.0024212691688387
2018-12-13,-0.0019803597519875
2018-12-14,-0.0011356103916869
2018-12-17,-0.0007074537017468
2018-12-18,-0.0020810438656558
2018-12-19,0.0035797382939763
2018-12-20,-0.0020225558979684
2018-12-21,-0.0044451209162326
2018-12-24,-0.0075579392571952
2018-12-26,0.0009229298578703
2018-12-27,0.0040341568915365
2018-12-28,0.0063042379569333
2018-12-31,-0.0018404125373697
2019-01-01,0.0
2019-01-02,-0.005204686343407
2019-01-03,0.0012519137192397
2019-01-04,-0.0035852768339555
2019-01-07,0.0014512326565849
2019-01-08,-0.0015488784356358
2019-01-09,0.0061162692316063
2019-01-10,0.0068893421052342
2019-01-11,-0.002766012208345
2019-01-14,-0.0003509095170916
2019-01-15,0.0035473029525243
2019-01-16,-0.0004359903048238
2019-01-17,-0.0006117093889126
2019-01-18,-0.0043305675761659
2019-01-21,0.0018810507705089
2019-01-22,0.0023328070582915
2019-01-23,0.0002212529001279
2019-01-24,-0.0018078693504327
2019-01-25,-0.0052456990861891
2019-01-28,-0.0023223383364223
2019-01-29,0.0047642681376987
2019-01-30,0.000916348195771
2019-01-31,0.0017978302999659
2019-02-01,0.001890499942653
2019-02-04,0.0001053286133974
2019-02-05,0.0007163421714866
2019-02-06,0.0023563652899296
2019-02-07,-0.0027480937169267
2019-02-08,-0.0061017434513659
2019-02-11,-0.0041521004187624
2019-02-12,-0.0053079692155836
2019-02-13,0.000130354115587
2019-02-14,-0.0022329300765583
2019-02-15,0.0024301032606459
2019-02-18,0.0035406313749546
2019-02-19,0.0012720361690137
2019-02-20,0.0023487470581349
2019-02-21,-0.0033471395199063
2019-02-22,-0.0025618822794784
2019-02-25,0.0010885038910135
2019-02-26,-0.0003514387871554
2019-02-27,0.0010206843660216
2019-02-28,-0.0012600537880079
2019-03-01,-0.0062594295717421
2019-03-05,-0.0088509710731611
2019-03-06,0.0008246089848735
2019-03-07,-0.0105541529489151
2019-03-08,0.0015923464655887
2019-03-11,0.0069527908458724
2019-03-12,0.0003317795315687
2019-03-13,0.0009373428274526
2019-03-14,-0.0031734080236986
2019-03-15,0.0029648688105301
2019-03-18,-0.0017028906891646
2019-03-19,0.0057916414970373
2019-03-20,-0.0059216134681817
2019-03-22,0.0042380836988895
2019-03-25,-0.0047463380441412
2019-03-26,0.0047143031676544
2019-03-27,0.0012080918142525
2019-03-28,0.0059399654903391
2019-03-29,0.0024846857936531
2019-04-01,-0.0016642793092433
2019-04-02,-0.0017350028271522
2019-04-03,-0.0042813685089265
2019-04-04,0.0006488659848746
2019-04-05,0.0070796605995584
2019-04-08,-0.0065471202165854
2019-04-09,-4.368004172816686e-05
2019-04-10,-0.0008232448657294
2019-04-11,-0.0003989148404329
2019-04-12,0.0013916193257208
2019-04-15,-0.002226384380676
2019-04-16,0.004087250448062
2019-04-18,-0.0014177798673695
2019-04-22,-0.0085935412943441
2019-04-23,0.0006329700269631
2019-04-24,0.0059394319633734
2019-04-25,0.0024208694887406
2019-04-26,0.0026373588159611
2019-04-30,0.0008319721554594
2019-05-02,-0.0035518073495662
2019-05-03,-0.0010686152299074
2019-05-06,-0.0158507863047294
2019-05-07,-0.0091351835305355
2019-05-08,-0.0068894806666064
2019-05-09,0.0013278195497596
2019-05-10,0.0010170885386446
2019-05-13,-0.0028948369283144
2019-05-14,0.0063533762000733
2019-05-15,0.0065146084859626
2019-05-16,0.0039192147545354
2019-05-17,0.0079164724979496
2019-05-20,0.0124982354084095
2019-05-21,-0.0029153048966114
2019-05-22,0.0018710805105541
2019-05-23,-0.0030145999717111
2019-05-24,0.0038613391323338
2019-05-27,-0.0022136245503732
2019-05-28,-0.0018110043528619
2019-05-29,-0.0026707378267671
2019-05-30,0.0058169108819976
2019-05-31,0.0044269038977735
2019-06-03,0.010286236624287
2019-06-04,0.0034998313194549
2019-06-06,-0.0051609362449258
2019-06-07,0.0025470670070688
2019-06-10,-0.0008658907099956
2019-06-11,-0.0022641636622058
2019-06-12,-0.0011974502599523
2019-06-13,0.0029017461828191
2019-06-14,0.0022325127017241
2019-06-17,-0.0167523873020023
2019-06-18,0.0042582952365337
2019-06-19,-0.0036294062910928
2019-06-20,0.0120233327659944
2019-06-21,-0.0019430799693729
2019-06-24,0.0021902805461111
2019-06-25,0.0105327426928085
2019-06-26,-0.0066035929803776
2019-06-27,0.0005891218228208
2019-06-28,0.0043633664536102
2019-07-01,-0.0052847425677253
2019-07-02,0.0017743795323996
2019-07-03,0.0054130973730495
2019-07-04,-0.0036440664433058
2019-07-05,-0.0025990824455809
2019-07-08,-0.0194249502459524
2019-07-09,-0.0090055718853926
2019-07-10,-0.0040876146712905
2019-07-11,0.008411104695889
2019-07-12,-0.0007676156038428
2019-07-15,0.0003775951652951
2019-07-16,0.0078775189381787
2019-07-17,-0.0063171045345904
2019-07-18,0.0010322291377593
2019-07-19,-0.0035505380162269
2019-07-22,-0.0153218715009325
2019-07-23,-0.002532116277604
2019-07-24,-0.0051748952193023
2019-07-25,0.0029102006225221
2019-07-26,-0.0048562643964752
2019-07-29,-0.0010565132501335
2019-07-30,-0.0023100420845649
2019-07-31,0.0017204518584033
2019-08-01,-0.0042809111375191
2019-08-02,0.0059313931362487
2019-08-05,0.0086611504097204
2019-08-06,0.00255454475093
2019-08-07,0.0059107972786733
2019-08-08,-0.0004099084425236
2019-08-09,0.0015906377084726
2019-08-13,0.0070617392736243
2019-08-14,-0.0061140486200804
2019-08-16,0.001646319163131
2019-08-19,0.0006207133369779
2019-08-20,0.0030275560571382
2019-08-21,-0.0026525089089991
2019-08-22,0.0031156335029844
2019-08-23,-0.0011349477015675
2019-08-26,0.0104506410585651
2019-08-27,8.202049165850767e-06
2019-08-28,0.0032241561697323
2019-08-29,0.0002715078492747
2019-08-30,-0.0024361742497674
2019-09-03,0.0060246701435777
2019-09-04,0.0012760824525956
2019-09-05,-0.0003924076768144
2019-09-06,-0.0086589753520176
2019-09-09,0.0016280507856079
2019-09-11,-0.0030265938863638
2019-09-12,-0.0014863345471796
2019-09-13,0.0008959750953083
2019-09-16,-0.0055499960729964
2019-09-17,-0.0069217664209744
2019-09-18,0.0022722936135251
2019-09-19,-0.0103751109450785
2019-09-20,0.0347554145505617
2019-09-23,0.0159935828158399
2019-09-24,-0.0053387682660706
2019-09-25,-0.000801935102753
2019-09-26,0.0033497472006889
2019-09-27,0.0019528431084634
2019-09-30,-0.0050271103758925
2019-10-01,-0.0063598690917728
2019-10-03,0.0078410430074589
2019-10-04,-0.0037317667425185
2019-10-07,0.0019694531656646
2019-10-09,0.0108969118334085
2019-10-10,-0.0001122380700013
2019-10-11,0.0016117056582791
2019-10-14,0.0026680791437179
2019-10-15,0.0020319779797428
2019-10-16,-0.0015489767954249
2019-10-17,0.0077640157945326
2019-10-18,0.0040572019318501
2019-10-22,-1.06027902168071e-05
2019-10-23,0.0023780931541739
2019-10-24,0.0031734169318733
2019-10-25,0.0025155271206847
2019-10-27,0.0058077090574062
2019-10-29,-0.0030945392445517
2019-10-30,0.0011504148515062
2019-10-31,0.0080629560329585
2019-11-01,-0.0058003627860127
2019-11-04,0.000259127017516
2019-11-05,-0.0022819154712536
2019-11-06,-0.0050310746563561
2019-11-07,0.0039872103914351
2019-11-08,-0.0077079865849554
2019-11-11,0.0059309975346444
2019-11-13,0.0027677658912912
2019-11-14,0.0035468892522767
2019-11-15,-0.002365211263917
2019-11-18,-0.0042826402333067
2019-11-19,0.0051831890365867
2019-11-20,0.0025549882840822
2019-11-21,-0.0080428599839275
2019-11-22,-0.003332375398326
2019-11-25,0.0003094552634503
2019-11-26,-0.0040249308726698
2019-11-27,0.0076779680603216
2019-11-28,0.0044397941674889
2019-11-29,9.077127925083415e-06
2019-12-02,-0.0016800784870026
2019-12-03,0.0018446990533875
2019-12-04,0.0048114059222907
2019-12-05,-0.0063725088842284
2019-12-06,-0.0025644618379533
2019-12-09,-0.0058748507713047
2019-12-10,-0.0039873062354672
2019-12-11,0.0052991270047502
2019-12-12,0.0026575906968742
2019-12-13,0.001113385535836
2019-12-16,0.0020913499208179
2019-12-17,0.0022397685184631
2019-12-18,-0.0003501665767093
2019-12-19,0.0005143537067482
2019-12-20,0.0034886151946744
2019-12-23,0.0015341198502394
2019-12-24,-0.0016363799774862
2019-12-26,0.0020920194741829
2019-12-27,0.0038368399349746
2019-12-30,0.0028644218227324
2019-12-31,0.0031189899515922
2020-01-01,0.0
2020-01-02,-0.000394418347198
2020-01-03,0.0107821814549358
2020-01-06,-0.0038508534260758
2020-01-07,-0.0013736984444328
2020-01-08,0.0067528740972726
2020-01-09,-0.0033138765438035
2020-01-10,-0.0033634383317385
2020-01-13,0.0009540259736962
2020-01-14,0.0022927812441515
2020-01-15,0.0057723828610625
2020-01-16,0.0015138114135548
2020-01-17,0.0019723293636195
2020-01-20,0.0019208487148507
2020-01-21,-0.0028257243500083
2020-01-22,0.0006661462556896
2020-01-23,0.0072438199079027
2020-01-24,0.0045988147838844
2020-01-27,0.0039155421014676
2020-01-28,0.000788046812014
2020-01-29,0.0007333771338404
2020-01-30,-0.000478152270779
2020-01-31,0.0001121074165255
2020-02-01,-0.0113397380010451
2020-02-03,0.0086281866360813
2020-02-04,0.0018511063413106
2020-02-05,0.0019663244262781
2020-02-06,0.0038069734971306
2020-02-07,0.0041789357824677
2020-02-10,0.0047671730087301
2020-02-11,0.0031177089016896
2020-02-12,0.0023299884960072
2020-02-13,0.0002107585685264
2020-02-14,0.0039258225767604
2020-02-17,-0.0049088944721755
2020-02-18,0.0025825529512424
2020-02-19,0.0096065128018609
2020-02-20,-0.0008601535833516
2020-02-24,0.0034182809993537
2020-02-25,-0.0029742089433731
2020-02-26,-0.0035389519102148
2020-02-27,-0.0071590856459236
2020-02-28,-0.0262852795283972
2020-03-02,-0.0072034195148029
2020-03-03,0.0114350896333954
2020-03-04,-0.0001755993653105
2020-03-05,0.0022615740001796
2020-03-06,0.0050724819743701
2020-03-09,-0.0291518698044002
2020-03-11,-0.0056774852151435
2020-03-12,-0.0491848132946241
2020-03-13,-0.0371746784402436
2020-03-16,-0.0078873893245654
2020-03-17,-0.0083033680631567
2020-03-18,0.0072543072104056
2020-03-19,-0.0025221999206275
2020-03-20,0.0105860946848528
2020-03-23,-0.0123785203573087
2020-03-24,0.0160718012554395
2020-03-25,0.0070055447173489
2020-03-26,-0.0029304650844604
2020-03-27,0.0166656330775081
2020-03-30,0.0177378978298421
2020-03-31,-0.0167204077258725
2020-04-01,0.0004722971648811
2020-04-03,0.0062949656966255
2020-04-07,0.0099277806726432
2020-04-08,0.0014562665455697
2020-04-09,0.0111362782331454
2020-04-13,0.0186305361305161
2020-04-15,0.0020527898512949
2020-04-16,0.0064193947923254
2020-04-17,-0.0082389283878198
2020-04-20,-0.0096958376607848
2020-04-21,0.005523856215837
2020-04-22,0.0061370964194398
2020-04-23,0.0001299445722104
2020-04-24,0.000982645807853
2020-04-27,-0.0012543995593621
2020-04-28,0.0014094563847673
2020-04-29,-0.0031706058535548
2020-04-30,0.002266480754304
2020-05-04,0.0018351178514921
2020-05-05,-0.0125280786794952
2020-05-06,-0.0018073894605182
2020-05-07,-0.0031055877577098
2020-05-08,0.0050034952053239
2020-05-11,-0.0035305452787942
2020-05-12,0.0008888268638564
2020-05-13,-0.0027838697063069
2020-05-14,0.0057639757763892
2020-05-15,0.0034697096599471
2020-05-18,0.0080719224094467
2020-05-19,-0.0123239494748625
2020-05-20,0.0056284566565354
2020-05-21,-0.0046914831757646
2020-05-22,0.0025007738703586
2020-05-26,-0.0047017760651545
2020-05-27,-0.0058030910444053
2020-05-28,0.0059944417559758
2020-05-29,-0.0020256549466165
2020-06-01,0.0025111303384144
2020-06-02,-0.0001912489659696
2020-06-03,-0.0031036708891588
2020-06-04,-0.0006246395214762
2020-06-05,0.0042471440268097
2020-06-08,-0.0056894909948383
2020-06-09,0.0039281695454476
2020-06-10,0.0069519694483541
2020-06-11,0.0014223949705791
2020-06-12,0.0061405404420598
2020-06-15,-0.0053112957082595
2020-06-16,0.0105544095858227
2020-06-17,-0.0019854841933646
2020-06-18,0.0021490344953218
